Rep Name,Region,Base Salary,Quota,Deal Date,Product,Deal Amount,Commission Rate,Commission Earned
Rep_4,West,"$60,110.00",120162,8/22/2024,Software,"$13,449.88",0.07,$941.49
Rep_4,West,"$60,110.00",120162,8/22/2024,Software,"$14,389.57",0.07,"$1,007.27"
Rep_4,West,"$60,110.00",120162,8/22/2024,Support,"$7,349.55",0.05,$367.48
Rep_4,West,"$60,110.00",120162,8/22/2024,Support,"$19,457.00",0.07,"$1,361.99"
Rep_4,West,"$60,110.00",120162,8/22/2024,Support,"$5,898.56",0.05,$294.93
Rep_5,East,"$54,066.00",135188,7/16/2024,Hardware,"$16,639.95",0.07,"$1,164.80"
Rep_5,East,"$54,066.00",135188,7/16/2024,Hardware,"$18,566.12",0.07,"$1,299.63"
Rep_5,East,"$54,066.00",135188,7/16/2024,Consulting,"$12,163.53",0.07,$851.45
Rep_5,East,"$54,066.00",135188,7/16/2024,Consulting,"$19,770.83",0.07,"$1,383.96"
Rep_5,East,"$54,066.00",135188,7/16/2024,Consulting,"$5,762.51",0.05,$288.13
Rep_5,East,"$54,066.00",135188,7/16/2024,Hardware,"$5,933.70",0.05,$296.69
Rep_5,East,"$54,066.00",135188,7/16/2024,Consulting,"$25,565.01",0.1,"$2,556.50"
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$14,004.77",0.07,$980.33
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$8,176.51",0.05,$408.83
Rep_5,East,"$54,066.00",135188,3/11/2024,Software,"$18,056.08",0.07,"$1,263.93"
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$24,249.84",0.1,"$2,424.98"
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$10,395.53",0.07,$727.69
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$20,572.26",0.1,"$2,057.23"
Rep_5,East,"$54,066.00",135188,3/11/2024,Hardware,"$7,133.69",0.05,$356.68
Rep_5,East,"$54,066.00",135188,3/11/2024,Support,"$6,292.04",0.05,$314.60
Rep_5,East,"$54,066.00",135188,7/8/2024,Consulting,"$18,283.87",0.07,"$1,279.87"
Rep_5,East,"$54,066.00",135188,7/8/2024,Software,"$18,515.88",0.07,"$1,296.11"
Rep_5,East,"$54,066.00",135188,7/8/2024,Support,"$20,935.75",0.1,"$2,093.58"
Rep_5,East,"$54,066.00",135188,7/8/2024,Consulting,"$23,152.28",0.1,"$2,315.23"
Rep_5,East,"$54,066.00",135188,7/8/2024,Consulting,"$29,396.30",0.1,"$2,939.63"
Rep_5,East,"$54,066.00",135188,11/22/2024,Software,"$17,907.51",0.07,"$1,253.53"
Rep_5,East,"$54,066.00",135188,11/22/2024,Support,"$13,073.91",0.07,$915.17
Rep_5,East,"$54,066.00",135188,7/1/2024,Consulting,"$24,879.65",0.1,"$2,487.97"
Rep_5,East,"$54,066.00",135188,7/1/2024,Software,"$11,770.81",0.07,$823.96
Rep_5,East,"$54,066.00",135188,7/1/2024,Consulting,"$15,974.29",0.07,"$1,118.20"
Rep_5,East,"$54,066.00",135188,7/1/2024,Consulting,"$6,961.41",0.05,$348.07
Rep_5,East,"$54,066.00",135188,7/1/2024,Hardware,"$5,633.77",0.05,$281.69
Rep_5,East,"$54,066.00",135188,7/1/2024,Software,"$29,066.21",0.1,"$2,906.62"
Rep_5,East,"$54,066.00",135188,5/13/2024,Software,"$25,899.50",0.1,"$2,589.95"
Rep_5,East,"$54,066.00",135188,5/13/2024,Hardware,"$22,399.36",0.1,"$2,239.94"
Rep_5,East,"$54,066.00",135188,5/13/2024,Support,"$15,223.82",0.07,"$1,065.67"
Rep_5,East,"$54,066.00",135188,5/13/2024,Support,"$9,332.36",0.05,$466.62
Rep_5,East,"$54,066.00",135188,5/13/2024,Consulting,"$8,910.93",0.05,$445.55
Rep_5,East,"$54,066.00",135188,5/8/2024,Software,"$11,256.07",0.07,$787.92
Rep_5,East,"$54,066.00",135188,5/8/2024,Consulting,"$18,730.67",0.07,"$1,311.15"
Rep_5,East,"$54,066.00",135188,5/8/2024,Software,"$22,864.90",0.1,"$2,286.49"
Rep_5,East,"$54,066.00",135188,5/8/2024,Support,"$21,504.93",0.1,"$2,150.49"
Rep_5,East,"$54,066.00",135188,5/8/2024,Support,"$11,998.35",0.07,$839.88
Rep_5,East,"$54,066.00",135188,5/8/2024,Hardware,"$28,871.63",0.1,"$2,887.16"
Rep_5,East,"$54,066.00",135188,5/8/2024,Consulting,"$23,447.42",0.1,"$2,344.74"
Rep_5,East,"$54,066.00",135188,5/8/2024,Support,"$18,858.85",0.07,"$1,320.12"
Rep_5,East,"$54,066.00",135188,5/8/2024,Consulting,"$20,293.02",0.1,"$2,029.30"
Rep_5,East,"$54,066.00",135188,5/8/2024,Software,"$15,490.00",0.07,"$1,084.30"
Rep_5,East,"$54,066.00",135188,10/13/2024,Support,"$11,193.27",0.07,$783.53
Rep_5,East,"$54,066.00",135188,10/13/2024,Consulting,"$13,899.32",0.07,$972.95
Rep_5,East,"$54,066.00",135188,1/15/2024,Software,"$23,946.15",0.1,"$2,394.62"
Rep_5,East,"$54,066.00",135188,1/15/2024,Hardware,"$5,359.84",0.05,$267.99
Rep_5,East,"$54,066.00",135188,1/15/2024,Software,"$7,901.82",0.05,$395.09
Rep_5,East,"$54,066.00",135188,1/15/2024,Consulting,"$6,150.07",0.05,$307.50
Rep_5,East,"$54,066.00",135188,1/15/2024,Software,"$6,018.22",0.05,$300.91
Rep_5,East,"$54,066.00",135188,1/27/2024,Support,"$26,386.51",0.1,"$2,638.65"
Rep_5,East,"$54,066.00",135188,1/27/2024,Hardware,"$22,591.45",0.1,"$2,259.14"
Rep_5,East,"$54,066.00",135188,1/27/2024,Consulting,"$16,854.35",0.07,"$1,179.80"
Rep_5,East,"$54,066.00",135188,3/13/2024,Support,"$7,445.85",0.05,$372.29
Rep_5,East,"$54,066.00",135188,3/13/2024,Software,"$17,290.40",0.07,"$1,210.33"
Rep_5,East,"$54,066.00",135188,11/10/2024,Hardware,"$16,836.79",0.07,"$1,178.58"
Rep_5,East,"$54,066.00",135188,11/10/2024,Support,"$9,330.05",0.05,$466.50
Rep_5,East,"$54,066.00",135188,11/10/2024,Consulting,"$15,846.29",0.07,"$1,109.24"
Rep_5,East,"$54,066.00",135188,11/10/2024,Hardware,"$14,962.62",0.07,"$1,047.38"
Rep_6,East,"$56,380.00",177550,10/17/2024,Hardware,"$20,396.25",0.1,"$2,039.62"
Rep_6,East,"$56,380.00",177550,10/17/2024,Software,"$20,877.34",0.1,"$2,087.73"
Rep_6,East,"$56,380.00",177550,10/17/2024,Consulting,"$6,132.60",0.05,$306.63
Rep_6,East,"$56,380.00",177550,10/17/2024,Hardware,"$14,365.32",0.07,"$1,005.57"
Rep_6,East,"$56,380.00",177550,2/19/2024,Hardware,"$20,646.50",0.1,"$2,064.65"
Rep_6,East,"$56,380.00",177550,2/19/2024,Consulting,"$17,578.41",0.07,"$1,230.49"
Rep_6,East,"$56,380.00",177550,2/19/2024,Hardware,"$26,412.25",0.1,"$2,641.23"
Rep_6,East,"$56,380.00",177550,2/19/2024,Hardware,"$21,467.34",0.1,"$2,146.73"
Rep_6,East,"$56,380.00",177550,2/19/2024,Consulting,"$9,073.36",0.05,$453.67
Rep_6,East,"$56,380.00",177550,2/19/2024,Consulting,"$6,764.22",0.05,$338.21
Rep_6,East,"$56,380.00",177550,2/19/2024,Support,"$21,060.48",0.1,"$2,106.05"
Rep_6,East,"$56,380.00",177550,2/19/2024,Hardware,"$5,662.78",0.05,$283.14
Rep_6,East,"$56,380.00",177550,2/10/2024,Consulting,"$19,644.39",0.07,"$1,375.11"
Rep_6,East,"$56,380.00",177550,2/10/2024,Consulting,"$28,505.76",0.1,"$2,850.58"
Rep_6,East,"$56,380.00",177550,9/9/2024,Hardware,"$19,386.85",0.07,"$1,357.08"
Rep_6,East,"$56,380.00",177550,9/9/2024,Consulting,"$14,704.25",0.07,"$1,029.30"
Rep_6,East,"$56,380.00",177550,9/9/2024,Consulting,"$21,082.21",0.1,"$2,108.22"
Rep_6,East,"$56,380.00",177550,9/9/2024,Hardware,"$16,456.32",0.07,"$1,151.94"
Rep_6,East,"$56,380.00",177550,7/15/2024,Hardware,"$18,640.42",0.07,"$1,304.83"
Rep_6,East,"$56,380.00",177550,7/15/2024,Hardware,"$28,536.62",0.1,"$2,853.66"
Rep_6,East,"$56,380.00",177550,7/15/2024,Support,"$14,652.57",0.07,"$1,025.68"
Rep_6,East,"$56,380.00",177550,7/15/2024,Software,"$29,029.76",0.1,"$2,902.98"
Rep_6,East,"$56,380.00",177550,10/15/2024,Hardware,"$27,633.77",0.1,"$2,763.38"
Rep_6,East,"$56,380.00",177550,10/15/2024,Consulting,"$9,894.78",0.05,$494.74
Rep_6,East,"$56,380.00",177550,10/15/2024,Hardware,"$6,734.03",0.05,$336.70
Rep_6,East,"$56,380.00",177550,10/15/2024,Hardware,"$7,519.45",0.05,$375.97
Rep_6,East,"$56,380.00",177550,10/15/2024,Hardware,"$5,455.55",0.05,$272.78
Rep_6,East,"$56,380.00",177550,10/15/2024,Consulting,"$7,361.07",0.05,$368.05
Rep_6,East,"$56,380.00",177550,10/15/2024,Hardware,"$22,075.17",0.1,"$2,207.52"
Rep_6,East,"$56,380.00",177550,10/15/2024,Consulting,"$6,779.72",0.05,$338.99
Rep_6,East,"$56,380.00",177550,10/15/2024,Support,"$12,974.39",0.07,$908.21
Rep_6,East,"$56,380.00",177550,10/15/2024,Software,"$26,121.88",0.1,"$2,612.19"
Rep_6,East,"$56,380.00",177550,3/22/2024,Software,"$5,581.80",0.05,$279.09
Rep_6,East,"$56,380.00",177550,3/22/2024,Support,"$25,361.71",0.1,"$2,536.17"
Rep_6,East,"$56,380.00",177550,3/22/2024,Support,"$12,046.37",0.07,$843.25
Rep_6,East,"$56,380.00",177550,3/22/2024,Software,"$7,954.12",0.05,$397.71
Rep_6,East,"$56,380.00",177550,3/22/2024,Software,"$22,418.43",0.1,"$2,241.84"
Rep_6,East,"$56,380.00",177550,3/22/2024,Software,"$20,723.57",0.1,"$2,072.36"
Rep_6,East,"$56,380.00",177550,3/22/2024,Hardware,"$26,936.80",0.1,"$2,693.68"
Rep_6,East,"$56,380.00",177550,3/22/2024,Hardware,"$23,376.78",0.1,"$2,337.68"
Rep_6,East,"$56,380.00",177550,3/22/2024,Consulting,"$25,087.02",0.1,"$2,508.70"
Rep_6,East,"$56,380.00",177550,7/8/2024,Software,"$12,050.86",0.07,$843.56
Rep_6,East,"$56,380.00",177550,7/8/2024,Support,"$9,435.99",0.05,$471.80
Rep_6,East,"$56,380.00",177550,7/8/2024,Software,"$23,765.37",0.1,"$2,376.54"
Rep_6,East,"$56,380.00",177550,7/8/2024,Consulting,"$25,170.87",0.1,"$2,517.09"
Rep_6,East,"$56,380.00",177550,7/8/2024,Support,"$29,762.63",0.1,"$2,976.26"
Rep_6,East,"$56,380.00",177550,7/8/2024,Consulting,"$15,315.44",0.07,"$1,072.08"
Rep_6,East,"$56,380.00",177550,7/8/2024,Software,"$14,300.45",0.07,"$1,001.03"
Rep_6,East,"$56,380.00",177550,7/8/2024,Support,"$24,410.32",0.1,"$2,441.03"
Rep_6,East,"$56,380.00",177550,12/6/2024,Software,"$13,520.09",0.07,$946.41
Rep_6,East,"$56,380.00",177550,12/6/2024,Hardware,"$28,268.93",0.1,"$2,826.89"
Rep_6,East,"$56,380.00",177550,12/6/2024,Support,"$26,460.32",0.1,"$2,646.03"
Rep_6,East,"$56,380.00",177550,12/6/2024,Software,"$15,724.85",0.07,"$1,100.74"
Rep_6,East,"$56,380.00",177550,12/6/2024,Consulting,"$23,771.78",0.1,"$2,377.18"
Rep_6,East,"$56,380.00",177550,12/6/2024,Support,"$23,863.57",0.1,"$2,386.36"
Rep_6,East,"$56,380.00",177550,12/6/2024,Support,"$7,578.10",0.05,$378.91
Rep_6,East,"$56,380.00",177550,12/6/2024,Hardware,"$27,563.82",0.1,"$2,756.38"
Rep_6,East,"$56,380.00",177550,3/3/2024,Consulting,"$17,631.31",0.07,"$1,234.19"
Rep_6,East,"$56,380.00",177550,3/3/2024,Support,"$25,661.44",0.1,"$2,566.14"
Rep_6,East,"$56,380.00",177550,3/3/2024,Support,"$13,001.24",0.07,$910.09
Rep_6,East,"$56,380.00",177550,3/3/2024,Hardware,"$27,388.08",0.1,"$2,738.81"
Rep_6,East,"$56,380.00",177550,3/3/2024,Support,"$14,730.04",0.07,"$1,031.10"
Rep_6,East,"$56,380.00",177550,3/3/2024,Software,"$5,270.94",0.05,$263.55
Rep_6,East,"$56,380.00",177550,3/3/2024,Consulting,"$27,634.55",0.1,"$2,763.45"
Rep_6,East,"$56,380.00",177550,3/3/2024,Hardware,"$7,282.17",0.05,$364.11
Rep_6,East,"$56,380.00",177550,5/9/2024,Support,"$12,982.84",0.07,$908.80
Rep_6,East,"$56,380.00",177550,5/9/2024,Software,"$28,751.55",0.1,"$2,875.16"
Rep_6,East,"$56,380.00",177550,5/9/2024,Software,"$28,765.18",0.1,"$2,876.52"
Rep_6,East,"$56,380.00",177550,5/9/2024,Support,"$19,335.95",0.07,"$1,353.52"
Rep_6,East,"$56,380.00",177550,5/9/2024,Consulting,"$20,795.93",0.1,"$2,079.59"
Rep_6,East,"$56,380.00",177550,5/9/2024,Support,"$16,211.14",0.07,"$1,134.78"
Rep_6,East,"$56,380.00",177550,5/9/2024,Support,"$12,330.27",0.07,$863.12
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$13,216.61",0.07,$925.16
Rep_6,East,"$56,380.00",177550,6/20/2024,Hardware,"$21,812.96",0.1,"$2,181.30"
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$23,809.36",0.1,"$2,380.94"
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$24,789.48",0.1,"$2,478.95"
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$24,740.45",0.1,"$2,474.05"
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$7,280.15",0.05,$364.01
Rep_6,East,"$56,380.00",177550,6/20/2024,Software,"$17,360.51",0.07,"$1,215.24"
Rep_6,East,"$56,380.00",177550,6/20/2024,Software,"$6,438.97",0.05,$321.95
Rep_6,East,"$56,380.00",177550,6/20/2024,Consulting,"$18,738.22",0.07,"$1,311.68"
Rep_7,East,"$60,941.00",120378,4/1/2024,Software,"$16,038.26",0.07,"$1,122.68"
Rep_7,East,"$60,941.00",120378,4/1/2024,Hardware,"$27,192.60",0.1,"$2,719.26"
Rep_7,East,"$60,941.00",120378,4/1/2024,Software,"$13,772.88",0.07,$964.10
Rep_7,East,"$60,941.00",120378,4/1/2024,Software,"$7,926.68",0.05,$396.33
Rep_7,East,"$60,941.00",120378,4/1/2024,Support,"$8,574.79",0.05,$428.74
Rep_7,East,"$60,941.00",120378,4/1/2024,Support,"$24,037.77",0.1,"$2,403.78"
Rep_7,East,"$60,941.00",120378,4/1/2024,Consulting,"$20,455.45",0.1,"$2,045.55"
Rep_7,East,"$60,941.00",120378,4/13/2024,Software,"$7,528.07",0.05,$376.40
Rep_7,East,"$60,941.00",120378,4/13/2024,Support,"$7,102.67",0.05,$355.13
Rep_7,East,"$60,941.00",120378,4/13/2024,Software,"$22,524.23",0.1,"$2,252.42"
Rep_7,East,"$60,941.00",120378,4/13/2024,Support,"$6,819.08",0.05,$340.95
Rep_7,East,"$60,941.00",120378,4/13/2024,Support,"$25,546.50",0.1,"$2,554.65"
Rep_7,East,"$60,941.00",120378,1/26/2024,Hardware,"$22,656.06",0.1,"$2,265.61"
Rep_7,East,"$60,941.00",120378,1/26/2024,Consulting,"$7,033.72",0.05,$351.69
Rep_7,East,"$60,941.00",120378,1/26/2024,Support,"$7,120.94",0.05,$356.05
Rep_7,East,"$60,941.00",120378,1/26/2024,Support,"$29,665.99",0.1,"$2,966.60"
Rep_7,East,"$60,941.00",120378,1/26/2024,Support,"$14,356.77",0.07,"$1,004.97"
Rep_7,East,"$60,941.00",120378,1/26/2024,Software,"$14,266.05",0.07,$998.62
Rep_7,East,"$60,941.00",120378,1/26/2024,Consulting,"$25,319.99",0.1,"$2,532.00"
Rep_7,East,"$60,941.00",120378,1/26/2024,Support,"$28,681.21",0.1,"$2,868.12"
Rep_7,East,"$60,941.00",120378,1/26/2024,Hardware,"$29,650.03",0.1,"$2,965.00"
Rep_7,East,"$60,941.00",120378,1/26/2024,Software,"$23,834.45",0.1,"$2,383.45"
Rep_7,East,"$60,941.00",120378,5/12/2024,Software,"$14,406.49",0.07,"$1,008.45"
Rep_7,East,"$60,941.00",120378,5/12/2024,Consulting,"$7,087.52",0.05,$354.38
Rep_7,East,"$60,941.00",120378,5/12/2024,Software,"$24,428.67",0.1,"$2,442.87"
Rep_7,East,"$60,941.00",120378,5/12/2024,Consulting,"$18,960.11",0.07,"$1,327.21"
Rep_7,East,"$60,941.00",120378,5/12/2024,Support,"$15,605.55",0.07,"$1,092.39"
Rep_7,East,"$60,941.00",120378,5/12/2024,Support,"$27,658.86",0.1,"$2,765.89"
Rep_7,East,"$60,941.00",120378,5/12/2024,Support,"$7,779.94",0.05,$389.00
Rep_7,East,"$60,941.00",120378,5/12/2024,Support,"$17,315.63",0.07,"$1,212.09"
Rep_7,East,"$60,941.00",120378,5/12/2024,Software,"$5,283.84",0.05,$264.19
Rep_7,East,"$60,941.00",120378,3/29/2024,Support,"$16,716.52",0.07,"$1,170.16"
Rep_7,East,"$60,941.00",120378,3/29/2024,Software,"$6,407.58",0.05,$320.38
Rep_7,East,"$60,941.00",120378,3/29/2024,Software,"$7,970.45",0.05,$398.52
Rep_7,East,"$60,941.00",120378,3/29/2024,Consulting,"$7,938.16",0.05,$396.91
Rep_7,East,"$60,941.00",120378,4/26/2024,Support,"$21,230.26",0.1,"$2,123.03"
Rep_7,East,"$60,941.00",120378,4/26/2024,Consulting,"$23,651.12",0.1,"$2,365.11"
Rep_7,East,"$60,941.00",120378,4/26/2024,Software,"$19,584.22",0.07,"$1,370.90"
Rep_7,East,"$60,941.00",120378,4/26/2024,Consulting,"$29,054.31",0.1,"$2,905.43"
Rep_7,East,"$60,941.00",120378,5/11/2024,Hardware,"$14,371.76",0.07,"$1,006.02"
Rep_7,East,"$60,941.00",120378,5/11/2024,Consulting,"$12,142.80",0.07,$850.00
Rep_7,East,"$60,941.00",120378,5/11/2024,Software,"$26,714.98",0.1,"$2,671.50"
Rep_7,East,"$60,941.00",120378,5/11/2024,Support,"$10,589.90",0.07,$741.29
Rep_7,East,"$60,941.00",120378,9/19/2024,Software,"$29,080.56",0.1,"$2,908.06"
Rep_7,East,"$60,941.00",120378,9/19/2024,Hardware,"$5,303.86",0.05,$265.19
Rep_7,East,"$60,941.00",120378,9/19/2024,Hardware,"$29,246.97",0.1,"$2,924.70"
Rep_7,East,"$60,941.00",120378,9/19/2024,Consulting,"$6,079.00",0.05,$303.95
Rep_7,East,"$60,941.00",120378,9/19/2024,Consulting,"$27,278.58",0.1,"$2,727.86"
Rep_7,East,"$60,941.00",120378,8/19/2024,Consulting,"$18,192.53",0.07,"$1,273.48"
Rep_7,East,"$60,941.00",120378,8/19/2024,Software,"$29,824.12",0.1,"$2,982.41"
Rep_7,East,"$60,941.00",120378,10/23/2024,Hardware,"$6,844.91",0.05,$342.25
Rep_7,East,"$60,941.00",120378,10/23/2024,Support,"$18,846.36",0.07,"$1,319.25"
Rep_7,East,"$60,941.00",120378,10/23/2024,Hardware,"$29,232.56",0.1,"$2,923.26"
Rep_7,East,"$60,941.00",120378,10/23/2024,Software,"$18,077.45",0.07,"$1,265.42"
Rep_7,East,"$60,941.00",120378,10/23/2024,Hardware,"$20,734.97",0.1,"$2,073.50"
Rep_7,East,"$60,941.00",120378,2/24/2024,Software,"$22,393.72",0.1,"$2,239.37"
Rep_7,East,"$60,941.00",120378,2/24/2024,Support,"$16,363.53",0.07,"$1,145.45"
Rep_7,East,"$60,941.00",120378,2/24/2024,Hardware,"$20,688.95",0.1,"$2,068.89"
Rep_7,East,"$60,941.00",120378,2/24/2024,Software,"$19,607.86",0.07,"$1,372.55"
Rep_7,East,"$60,941.00",120378,2/24/2024,Consulting,"$27,528.95",0.1,"$2,752.90"
Rep_7,East,"$60,941.00",120378,3/9/2024,Software,"$6,136.16",0.05,$306.81
Rep_7,East,"$60,941.00",120378,3/9/2024,Support,"$12,024.08",0.07,$841.69
Rep_7,East,"$60,941.00",120378,3/9/2024,Support,"$28,760.29",0.1,"$2,876.03"
Rep_7,East,"$60,941.00",120378,3/9/2024,Consulting,"$27,256.59",0.1,"$2,725.66"
Rep_7,East,"$60,941.00",120378,3/9/2024,Software,"$16,391.42",0.07,"$1,147.40"
Rep_7,East,"$60,941.00",120378,3/9/2024,Support,"$20,503.31",0.1,"$2,050.33"
Rep_7,East,"$60,941.00",120378,3/9/2024,Software,"$11,934.53",0.07,$835.42
Rep_8,West,"$45,421.00",193201,4/5/2024,Hardware,"$9,703.03",0.05,$485.15
Rep_8,West,"$45,421.00",193201,4/5/2024,Software,"$16,592.46",0.07,"$1,161.47"
Rep_8,West,"$45,421.00",193201,4/5/2024,Support,"$13,833.81",0.07,$968.37
Rep_8,West,"$45,421.00",193201,4/5/2024,Support,"$19,591.40",0.07,"$1,371.40"
Rep_8,West,"$45,421.00",193201,2/2/2024,Consulting,"$6,943.37",0.05,$347.17
Rep_8,West,"$45,421.00",193201,2/2/2024,Support,"$29,359.87",0.1,"$2,935.99"
Rep_8,West,"$45,421.00",193201,2/2/2024,Support,"$29,655.27",0.1,"$2,965.53"
Rep_8,West,"$45,421.00",193201,2/2/2024,Support,"$22,454.04",0.1,"$2,245.40"
Rep_8,West,"$45,421.00",193201,6/6/2024,Hardware,"$18,402.41",0.07,"$1,288.17"
Rep_8,West,"$45,421.00",193201,6/6/2024,Hardware,"$12,738.19",0.07,$891.67
Rep_8,West,"$45,421.00",193201,6/6/2024,Support,"$25,344.88",0.1,"$2,534.49"
Rep_8,West,"$45,421.00",193201,6/6/2024,Support,"$22,118.28",0.1,"$2,211.83"
Rep_8,West,"$45,421.00",193201,6/6/2024,Software,"$9,065.42",0.05,$453.27
Rep_8,West,"$45,421.00",193201,6/6/2024,Hardware,"$27,773.18",0.1,"$2,777.32"
Rep_8,West,"$45,421.00",193201,6/6/2024,Consulting,"$25,563.43",0.1,"$2,556.34"
Rep_8,West,"$45,421.00",193201,6/6/2024,Consulting,"$28,745.00",0.1,"$2,874.50"
Rep_8,West,"$45,421.00",193201,6/6/2024,Hardware,"$23,142.99",0.1,"$2,314.30"
Rep_8,West,"$45,421.00",193201,6/6/2024,Support,"$20,335.38",0.1,"$2,033.54"
Rep_8,West,"$45,421.00",193201,9/14/2024,Consulting,"$15,456.08",0.07,"$1,081.93"
Rep_8,West,"$45,421.00",193201,9/14/2024,Software,"$28,318.21",0.1,"$2,831.82"
Rep_8,West,"$45,421.00",193201,9/14/2024,Consulting,"$26,651.60",0.1,"$2,665.16"
Rep_8,West,"$45,421.00",193201,9/14/2024,Hardware,"$6,130.47",0.05,$306.52
Rep_8,West,"$45,421.00",193201,9/14/2024,Hardware,"$5,659.17",0.05,$282.96
Rep_8,West,"$45,421.00",193201,9/14/2024,Consulting,"$14,411.58",0.07,"$1,008.81"
Rep_8,West,"$45,421.00",193201,9/14/2024,Hardware,"$25,263.83",0.1,"$2,526.38"
Rep_8,West,"$45,421.00",193201,8/11/2024,Hardware,"$29,681.90",0.1,"$2,968.19"
Rep_8,West,"$45,421.00",193201,8/11/2024,Hardware,"$8,760.42",0.05,$438.02
Rep_8,West,"$45,421.00",193201,8/11/2024,Consulting,"$19,853.27",0.07,"$1,389.73"
Rep_8,West,"$45,421.00",193201,8/11/2024,Software,"$14,522.27",0.07,"$1,016.56"
Rep_8,West,"$45,421.00",193201,8/11/2024,Support,"$29,247.86",0.1,"$2,924.79"
Rep_8,West,"$45,421.00",193201,8/11/2024,Support,"$26,052.97",0.1,"$2,605.30"
Rep_8,West,"$45,421.00",193201,8/11/2024,Support,"$25,958.22",0.1,"$2,595.82"
Rep_8,West,"$45,421.00",193201,5/27/2024,Hardware,"$16,717.33",0.07,"$1,170.21"
Rep_8,West,"$45,421.00",193201,5/27/2024,Software,"$15,370.49",0.07,"$1,075.93"
Rep_8,West,"$45,421.00",193201,5/27/2024,Support,"$11,835.18",0.07,$828.46
Rep_8,West,"$45,421.00",193201,5/27/2024,Hardware,"$6,409.39",0.05,$320.47
Rep_8,West,"$45,421.00",193201,5/27/2024,Software,"$26,618.06",0.1,"$2,661.81"
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$25,322.53",0.1,"$2,532.25"
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$29,992.94",0.1,"$2,999.29"
Rep_8,West,"$45,421.00",193201,6/5/2024,Support,"$29,915.92",0.1,"$2,991.59"
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$18,885.79",0.07,"$1,322.01"
Rep_8,West,"$45,421.00",193201,6/5/2024,Hardware,"$24,224.69",0.1,"$2,422.47"
Rep_8,West,"$45,421.00",193201,6/5/2024,Support,"$28,619.14",0.1,"$2,861.91"
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$26,241.18",0.1,"$2,624.12"
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$11,183.70",0.07,$782.86
Rep_8,West,"$45,421.00",193201,6/5/2024,Consulting,"$16,263.60",0.07,"$1,138.45"
Rep_8,West,"$45,421.00",193201,5/29/2024,Hardware,"$8,228.99",0.05,$411.45
Rep_8,West,"$45,421.00",193201,5/29/2024,Software,"$28,851.28",0.1,"$2,885.13"
Rep_8,West,"$45,421.00",193201,5/29/2024,Consulting,"$20,154.37",0.1,"$2,015.44"
Rep_8,West,"$45,421.00",193201,5/29/2024,Support,"$10,716.07",0.07,$750.12
Rep_8,West,"$45,421.00",193201,11/25/2024,Software,"$21,792.52",0.1,"$2,179.25"
Rep_8,West,"$45,421.00",193201,11/25/2024,Hardware,"$20,453.21",0.1,"$2,045.32"
Rep_8,West,"$45,421.00",193201,8/23/2024,Consulting,"$13,954.07",0.07,$976.78
Rep_8,West,"$45,421.00",193201,8/23/2024,Hardware,"$7,838.94",0.05,$391.95
Rep_8,West,"$45,421.00",193201,8/23/2024,Software,"$21,789.33",0.1,"$2,178.93"
Rep_8,West,"$45,421.00",193201,8/23/2024,Support,"$18,007.69",0.07,"$1,260.54"
Rep_8,West,"$45,421.00",193201,8/23/2024,Consulting,"$24,307.96",0.1,"$2,430.80"
Rep_8,West,"$45,421.00",193201,8/23/2024,Software,"$18,004.09",0.07,"$1,260.29"
Rep_8,West,"$45,421.00",193201,8/23/2024,Consulting,"$26,304.54",0.1,"$2,630.45"
Rep_8,West,"$45,421.00",193201,9/17/2024,Support,"$18,797.67",0.07,"$1,315.84"
Rep_8,West,"$45,421.00",193201,9/17/2024,Support,"$19,023.45",0.07,"$1,331.64"
Rep_8,West,"$45,421.00",193201,9/17/2024,Software,"$26,916.34",0.1,"$2,691.63"
Rep_8,West,"$45,421.00",193201,9/17/2024,Support,"$15,087.07",0.07,"$1,056.09"
Rep_8,West,"$45,421.00",193201,9/17/2024,Hardware,"$8,350.38",0.05,$417.52
Rep_8,West,"$45,421.00",193201,9/17/2024,Consulting,"$5,719.57",0.05,$285.98
Rep_8,West,"$45,421.00",193201,9/17/2024,Hardware,"$23,878.43",0.1,"$2,387.84"
Rep_8,West,"$45,421.00",193201,9/17/2024,Consulting,"$20,507.74",0.1,"$2,050.77"
Rep_8,West,"$45,421.00",193201,7/13/2024,Software,"$22,601.99",0.1,"$2,260.20"
Rep_8,West,"$45,421.00",193201,7/13/2024,Hardware,"$10,324.10",0.07,$722.69
